Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,clean_text,sentiment,hashtags,date,hour,sentiment_score,week,year
517,521,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ", Celebration ,2022-01-15 21:15:00, MJTributeDancer , Instagram ,[],25.0,50.0, USA ,2022,1,15,21,at a michael jackson tribute show moonwalking through the hits a celebration of the king of pop ,neutral,[],2022-01-15,21,0,2,2022
518,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ", Charm ,2019-06-10 18:45:00, SinatraCharmListener , Twitter ,[],22.0,45.0, USA ,2019,6,10,18,swinging to the rhythms of a frank sinatra tribute feeling the timeless charm of fly me to the moon ,positive,[],2019-06-10,18,1,24,2019
519,523,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ", Ecstasy ,2023-03-20 22:30:00, MetallicaMoshWarrior , Facebook ,[],35.0,70.0, USA ,2023,3,20,22,in the mosh pit of a metallica concert the thunderous chords create a symphony of headbanging ecstasy ,positive,[],2023-03-20,22,1,12,2023
520,524,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ", Hope ,2016-11-28 19:00:00, ColdplayHopeSeeker , Instagram ,[],30.0,60.0, UK ,2016,11,28,19,experiencing the magic of a coldplay concert where fix you becomes a beacon of hope in the night ,positive,[],2016-11-28,19,1,48,2016
521,525,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ", Enthusiasm ,2018-08-05 20:00:00, BieberDanceEnthusiast , Instagram ,[],40.0,80.0, Canada ,2018,8,5,20,at a justin bieber concert the infectious beats of baby create a dance floor of unbridled enthusiasm ,positive,[],2018-08-05,20,1,31,2018
522,526,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ", Creativity ,2021-04-15 21:30:00, GagaArtisticChameleon , Twitter ,[],35.0,70.0, USA ,2021,4,15,21,in the spotlight at a lady gaga show each costume change is a metamorphosis of creativity and artistry ,positive,[],2021-04-15,21,1,15,2021
523,527,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ", Emotion ,2019-11-28 19:45:00, AdeleMelodyTearjerker , Facebook ,[],30.0,60.0, UK ,2019,11,28,19,immersed in the soulful melodies of adele tears flow freely moved by the emotion of hello ,positive,[],2019-11-28,19,1,48,2019
524,528,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ", Colorful ,2020-06-22 22:00:00, KatyPerryColorExplosion , Instagram ,[],22.0,45.0, USA ,2020,6,22,22,drenched in confetti at a katy perry concert a kaleidoscope of colors igniting the night sky ,neutral,[],2020-06-22,22,0,26,2020
525,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ", Pride ,2017-09-10 20:15:00, JayZEmpireListener , Twitter ,[],18.0,35.0, USA ,2017,9,10,20,in the audience of a jayz performance the lyrics of empire state of mind become an anthem of pride ,positive,[],2017-09-10,20,1,36,2017
526,530,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ", Hypnotic ,2022-02-28 21:15:00, ShakiraHipsDancer , Facebook ,[],28.0,55.0, Colombia ,2022,2,28,21,dancing to shakiras rhythmic beats hips swaying to the hypnotic charm of hips dont lie ,positive,[],2022-02-28,21,1,9,2022
527,531,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ", Connection ,2016-05-15 19:30:00, U2ConnectionSeeker , Instagram ,[],25.0,50.0, Ireland ,2016,5,15,19,at a u concert the anthemic chords of with or without you create a timeless moment of connection ,negative,[],2016-05-15,19,-1,19,2016
528,532,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ", Iconic ,2018-12-10 22:30:00, GunsNRosesRiffRockstar , Twitter ,[],22.0,45.0, USA ,2018,12,10,22,rocking out at a guns n roses show the iconic riffs of sweet child o mine echoing in the night ,positive,[],2018-12-10,22,1,50,2018
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ", Euphoria ,2023-01-22 20:00:00, ArianaEuphoriaChaser , Facebook ,[],35.0,70.0, USA ,2023,1,22,20,in the crowd of an ariana grande concert the high notes of into you create a euphoric symphony ,positive,[],2023-01-22,20,1,3,2023
530,534,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ", Journey ,2020-03-05 18:45:00, MarleyReggaeTraveler , Instagram ,[],30.0,60.0, Jamaica ,2020,3,5,18,swaying to the reggae vibes of bob marleys tribute concert each chord a journey to jamaicas soul ,neutral,[],2020-03-05,18,0,10,2020
531,535,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ", Excitement ,2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee , Twitter ,[],40.0,80.0, USA ,2018,10,12,20,captivated by the spellbinding plot twists the audience applauds experiencing a rollercoaster of emotions at the movie premiere ,positive,[],2018-10-12,20,1,41,2018
532,536,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ", Nostalgia ,2019-06-25 22:15:00, FilmLoverNostalgiaSeeker , Instagram ,[],35.0,70.0, UK ,2019,6,25,22,as the credits roll a profound sense of nostalgia washes over reminiscent of cherished moments in classic films ,positive,[],2019-06-25,22,1,26,2019
533,537,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ", Engagement ,2020-07-08 19:30:00, WebSeriesViewerCharacterConnection , Facebook ,[],30.0,60.0, Canada ,2020,7,8,19,streaming the latest web series the viewer is engrossed in the characters journey feeling a sense of connection and empathy ,positive,[],2020-07-08,19,1,28,2020
534,538,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ", Pride ,2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess , Twitter ,[],22.0,45.0, Australia ,2017,9,18,21,at the film festival the indie filmmakers creation receives a standing ovation evoking pride and a sense of accomplishment ,positive,[],2017-09-18,21,1,38,2017
535,539,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ", Touched ,2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments , Instagram ,[],28.0,55.0, India ,2021,1,15,18,watching a heartwarming family drama tears flow freely as the characters overcome challenges leaving the viewer with a warm glow ,positive,[],2021-01-15,18,1,2,2021
536,540,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ", Gratitude ,2016-02-28 20:30:00, AwardWinningActorOscarsRecipient , Facebook ,[],18.0,35.0, USA ,2016,2,28,20,at the oscars the actor graciously accepts an award radiating joy and gratitude for the recognition of their outstanding performance ,positive,[],2016-02-28,20,1,8,2016
537,541,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ", Inspiration ,2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder , Twitter ,[],22.0,45.0, France ,2022,4,20,17,discovering a hidden gem in the world of documentaries the viewer is enlightened and inspired feeling a renewed sense of curiosity ,positive,[],2022-04-20,17,1,16,2022
538,542,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ", Contemplation ,2019-11-05 21:15:00, FilmBuffContemplativeViewer , Instagram ,[],28.0,55.0, Germany ,2019,11,5,21,as the movie credits roll the viewer experiences a mix of awe and contemplation pondering the deeper meanings woven into the storyline ,positive,[],2019-11-05,21,1,45,2019
539,543,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ", Suspense ,2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker , Facebook ,[],35.0,70.0, Japan ,2015,7,12,22,bingewatching a thrilling crime series the suspense keeps the viewer on the edge of their seat creating a rush of adrenaline ,positive,[],2015-07-12,22,1,28,2015
540,544,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending. ", Satisfaction ,2020-09-10 19:45:00, FilmCriticSatisfactionSeeker , Twitter ,[],22.0,45.0, Brazil ,2020,9,10,19,as the closing scene unfolds a sense of satisfaction washes over completing the cinematic journey with a profound and fulfilling ending ,positive,[],2020-09-10,19,1,37,2020
541,545,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ", Joy ,2018-07-15 21:30:00, FootballFanWorldCupCelebration , Instagram ,[],40.0,80.0, Brazil ,2018,7,15,21,celebrating a historic victory in the world cup the nation erupts in joy united by the triumph of their football team ,positive,[],2018-07-15,21,1,28,2018
542,546,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement. ", Inspiration ,2020-08-08 19:45:00, OlympicsEnthusiastGoldMedalWinner , Twitter ,[],35.0,70.0, USA ,2020,8,8,19,at the olympics the athletes perseverance shines through earning a gold medal and inspiring a generation with their remarkable achievement ,positive,[],2020-08-08,19,1,32,2020
543,547,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ", Excitement ,2019-06-25 22:15:00, CricketFanChampionshipThrills , Facebook ,[],30.0,60.0, India ,2019,6,25,22,in the cricket championship a nailbiting finish leaves fans on the edge of their seats experiencing a rollercoaster of emotions ,positive,[],2019-06-25,22,1,26,2019
544,548,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ", Admiration ,2021-11-07 17:30:00, MarathonSpectatorRecordBreaking , Instagram ,[],22.0,45.0, Kenya ,2021,11,7,17,witnessing a recordbreaking marathon spectators are filled with awe and admiration for the endurance and dedication of the runners ,positive,[],2021-11-07,17,1,44,2021
545,549,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ", Captivation ,2017-09-10 20:15:00, TennisEnthusiastGrandSlamDrama , Twitter ,[],28.0,55.0, UK ,2017,9,10,20,in the tennis grand slam a fierce rivalry unfolds captivating fans with a display of skill and sportsmanship on the world stage ,positive,[],2017-09-10,20,1,36,2017
546,550,"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title. ", Triumph ,2022-06-20 21:00:00, BasketballFanUnderdogTriumph , Facebook ,[],18.0,35.0, USA ,2022,6,20,21,cheering for the underdog in the basketball finals the crowd erupts in applause as the team defies odds to claim the championship title ,positive,[],2022-06-20,21,1,25,2022
547,551,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill. ", Awe ,2016-04-10 18:30:00, GolfEnthusiastPrecisionVictory , Instagram ,[],22.0,45.0, Scotland ,2016,4,10,18,at the golf tournament the golfers precision and focus lead to a stunning victory leaving spectators in awe of their exceptional skill ,positive,[],2016-04-10,18,1,14,2016
548,552,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship. ", Thrill ,2019-11-24 19:45:00, F1FanHighSpeedRaceExcitement , Twitter ,[],28.0,55.0, Germany ,2019,11,24,19,experiencing the thrill of a highspeed formula  race fans are on the edge of their seats as drivers compete for the championship ,positive,[],2019-11-24,19,1,47,2019
549,553,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds. ", Determination ,2015-09-28 22:30:00, CyclingEnthusiastWorldChampion , Facebook ,[],35.0,70.0, Italy ,2015,9,28,22,in the cycling world championship the climber conquers challenging terrains symbolizing determination and achievement against all odds ,positive,[],2015-09-28,22,1,40,2015
550,554,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity. ", Heartwarming ,2020-12-12 20:00:00, HockeyFanComebackVictory , Instagram ,[],22.0,45.0, Canada ,2020,12,12,20,witnessing a heartwarming comeback in the hockey finals fans share tears of joy as the team secures a historic victory after adversity ,positive,[],2020-12-12,20,1,50,2020
551,555,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season. ", Disappointment ,2019-11-02 18:45:00, SoccerFanTeamDefeats , Twitter ,[],40.0,80.0, Brazil ,2019,11,2,18,after a series of defeats the soccer team faces disappointment struggling to find the silver lining in a challenging season ,negative,[],2019-11-02,18,-1,44,2019
552,556,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events. ", Frustration ,2018-07-10 21:15:00, TennisEnthusiastUnexpectedSetback , Instagram ,[],35.0,70.0, USA ,2018,7,10,21,in the tennis tournament a highly anticipated player experiences a setback leaving fans in shock and questioning the unforeseen turn of events ,negative,[],2018-07-10,21,-1,28,2018
553,557,"Facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout. ", Reflection ,2020-09-18 19:30:00, BoxingFanChampionshipDefeat , Facebook ,[],30.0,60.0, UK ,2020,9,18,19,facing a defeat in the championship the boxer reflects on the challenges vowing to return stronger and more determined in the next bout ,positive,[],2020-09-18,19,1,38,2020
554,558,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle. ", Obstacle ,2017-05-15 22:00:00, CyclingEnthusiastTireBlowout , Twitter ,[],22.0,45.0, France ,2017,5,15,22,in the midst of a cycling race a tire blowout leads to frustration for the cyclist who valiantly tries to overcome the unexpected obstacle ,negative,[],2017-05-15,22,-1,20,2017
555,559,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports. ", Sympathy ,2021-04-05 20:15:00, GymnasticsFanRoutineFall , Instagram ,[],28.0,55.0, Japan ,2021,4,5,20,the gymnasts unexpected fall during a routine sparks a wave of sympathy from the audience highlighting the vulnerability of sports ,positive,[],2021-04-05,20,1,14,2021
556,560,"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition. ", Pressure ,2016-08-20 18:30:00, GolfEnthusiastMissedPutt , Facebook ,[],18.0,35.0, USA ,2016,8,20,18,in the golf tournament a missed crucial putt results in defeat causing the golfer to reflect on the pressure of highstakes competition ,negative,[],2016-08-20,18,-1,33,2016
